compound,driver_number,lap_end,lap_start,meeting_key,session_key,stint_number,tyre_age_at_start
MEDIUM,22,0,1,1235,9508,2,0
MEDIUM,23,0,1,1235,9508,2,0
MEDIUM,24,0,1,1235,9508,2,0
,,0,1,1235,9508,1,
MEDIUM,77,3,1,1235,9508,1,0
MEDIUM,81,3,1,1235,9508,1,0
SOFT,4,4,1,1235,9508,2,9
HARD,27,6,1,1235,9508,1,0
MEDIUM,18,8,1,1235,9508,1,0
MEDIUM,44,8,1,1235,9508,1,0
HARD,23,9,1,1235,9508,3,10
MEDIUM,31,10,1,1235,9508,1,0
MEDIUM,63,10,1,1235,9508,1,0
MEDIUM,50,11,1,1235,9508,1,0
HARD,55,12,1,1235,9508,1,0
MEDIUM,14,13,1,1235,9508,2,8
SOFT,1,14,1,1235,9508,3,11
SOFT,2,14,1,1235,9508,2,8
SOFT,11,16,1,1235,9508,2,8
SOFT,16,18,1,1235,9508,2,10
SOFT,22,19,1,1235,9508,3,10
SOFT,24,19,1,1235,9508,3,10
SOFT,10,22,1,1235,9508,3,14
SOFT,3,23,1,1235,9508,2,9
MEDIUM,81,8,4,1235,9508,2,2
MEDIUM,77,9,4,1235,9508,2,2
SOFT,4,5,5,1235,9508,3,3
SOFT,4,10,6,1235,9508,4,4
SOFT,27,7,7,1235,9508,2,0
SOFT,27,11,8,1235,9508,3,0
MEDIUM,81,11,9,1235,9508,3,7
MEDIUM,44,11,9,1235,9508,2,7
SOFT,18,13,9,1235,9508,2,0
SOFT,77,16,10,1235,9508,3,0
MEDIUM,31,11,11,1235,9508,2,9
SOFT,4,11,11,1235,9508,5,9
SOFT,63,17,11,1235,9508,2,0
SOFT,50,16,12,1235,9508,2,0
SOFT,81,16,12,1235,9508,4,0
SOFT,44,18,12,1235,9508,3,0
SOFT,4,18,12,1235,9508,6,10
SOFT,31,20,12,1235,9508,3,0
HARD,27,21,12,1235,9508,4,5
SOFT,55,15,13,1235,9508,2,0
SOFT,14,18,14,1235,9508,3,0
SOFT,18,20,14,1235,9508,3,5
SOFT,1,17,15,1235,9508,4,1
MEDIUM,2,23,15,1235,9508,3,8
SOFT,55,17,16,1235,9508,3,3
SOFT,77,17,17,1235,9508,4,7
SOFT,11,24,17,1235,9508,3,0
MEDIUM,81,26,17,1235,9508,5,0
MEDIUM,50,32,17,1235,9508,3,0
SOFT,1,22,18,1235,9508,5,4
MEDIUM,77,24,18,1235,9508,5,8
HARD,55,26,18,1235,9508,4,11
MEDIUM,63,29,18,1235,9508,3,9
SOFT,14,19,19,1235,9508,4,5
MEDIUM,44,25,19,1235,9508,4,10
HARD,16,31,19,1235,9508,3,9
HARD,22,30,20,1235,9508,4,11
SOFT,18,23,21,1235,9508,4,12
MEDIUM,31,30,21,1235,9508,4,10
HARD,3,27,24,1235,9508,3,11
MEDIUM,44,28,26,1235,9508,5,17
MEDIUM,27,3,1,1235,9509,1,0
MEDIUM,11,5,1,1235,9509,1,0
HARD,2,6,1,1235,9509,1,0
HARD,81,6,1,1235,9509,1,0
HARD,20,6,1,1235,9509,1,0
MEDIUM,55,6,1,1235,9509,1,0
MEDIUM,1,7,1,1235,9509,1,0
MEDIUM,18,7,1,1235,9509,1,0
MEDIUM,3,7,1,1235,9509,1,0
MEDIUM,4,8,1,1235,9509,1,0
MEDIUM,16,8,1,1235,9509,1,0
MEDIUM,77,8,1,1235,9509,1,0
MEDIUM,23,9,1,1235,9509,1,0
MEDIUM,14,9,1,1235,9509,1,0
HARD,31,9,1,1235,9509,1,0
HARD,44,9,1,1235,9509,1,0
MEDIUM,24,10,1,1235,9509,1,0
HARD,10,10,1,1235,9509,1,0
MEDIUM,22,10,1,1235,9509,1,0
HARD,63,11,1,1235,9509,1,0
MEDIUM,27,8,4,1235,9509,2,2
MEDIUM,11,8,6,1235,9509,2,4
MEDIUM,55,9,7,1235,9509,2,5
HARD,81,9,7,1235,9509,2,5
SOFT,2,9,7,1235,9509,2,0
HARD,20,10,7,1235,9509,2,5
MEDIUM,3,10,8,1235,9509,2,6
SOFT,1,13,8,1235,9509,2,0
SOFT,18,16,8,1235,9509,2,0
SOFT,4,10,9,1235,9509,2,0
SOFT,16,11,9,1235,9509,2,0
SOFT,11,11,9,1235,9509,3,0
SOFT,27,14,9,1235,9509,3,0
SOFT,77,15,9,1235,9509,2,0
SOFT,55,12,10,1235,9509,3,0
SOFT,23,12,10,1235,9509,2,0
SOFT,81,14,10,1235,9509,3,0
SOFT,44,15,10,1235,9509,2,0
SOFT,14,17,10,1235,9509,2,0
SOFT,31,17,10,1235,9509,2,0
HARD,2,23,10,1235,9509,3,5
SOFT,3,16,11,1235,9509,3,0
SOFT,20,16,11,1235,9509,3,0
SOFT,22,16,11,1235,9509,2,0
SOFT,24,16,11,1235,9509,2,0
SOFT,10,18,11,1235,9509,2,0
MEDIUM,4,27,11,1235,9509,3,0
SOFT,16,15,12,1235,9509,3,3
SOFT,11,15,12,1235,9509,4,0
SOFT,63,20,12,1235,9509,2,0
SOFT,55,17,13,1235,9509,4,3
MEDIUM,23,24,13,1235,9509,3,8
MEDIUM,1,24,14,1235,9509,3,6
MEDIUM,27,25,15,1235,9509,4,7
HARD,81,27,15,1235,9509,4,8
SOFT,77,16,16,1235,9509,3,7
SOFT,44,18,16,1235,9509,3,6
MEDIUM,11,26,16,1235,9509,5,7
MEDIUM,16,30,16,1235,9509,4,7
SOFT,24,18,17,1235,9509,3,6
MEDIUM,18,27,17,1235,9509,3,6
MEDIUM,77,29,17,1235,9509,4,7
MEDIUM,22,33,17,1235,9509,3,0
HARD,20,33,17,1235,9509,4,9
MEDIUM,3,33,17,1235,9509,4,9
MEDIUM,14,30,18,1235,9509,3,8
MEDIUM,55,31,18,1235,9509,5,8
HARD,31,32,18,1235,9509,3,8
SOFT,44,19,19,1235,9509,4,9
HARD,10,28,19,1235,9509,3,9
MEDIUM,24,29,19,1235,9509,4,9
HARD,44,30,20,1235,9509,5,8
SOFT,63,21,21,1235,9509,3,9
HARD,63,33,22,1235,9509,4,10
SOFT,27,29,26,1235,9509,5,6
SOFT,4,31,28,1235,9509,4,2
SOFT,81,31,28,1235,9509,5,5
SOFT,10,33,29,1235,9509,4,8
HARD,81,2,1,1235,9510,1,0
MEDIUM,14,2,1,1235,9510,1,0
HARD,4,2,1,1235,9510,1,0
MEDIUM,18,2,1,1235,9510,1,0
MEDIUM,22,3,1,1235,9510,1,0
SOFT,2,4,1,1235,9510,1,0
MEDIUM,3,4,1,1235,9510,1,0
SOFT,23,4,1,1235,9510,1,0
SOFT,63,4,1,1235,9510,1,0
SOFT,77,4,1,1235,9510,1,0
SOFT,24,4,1,1235,9510,1,0
SOFT,55,4,1,1235,9510,1,0
SOFT,16,6,1,1235,9510,1,0
SOFT,44,6,1,1235,9510,1,0
MEDIUM,11,7,1,1235,9510,1,0
MEDIUM,20,7,1,1235,9510,1,0
MEDIUM,27,7,1,1235,9510,1,0
MEDIUM,31,7,1,1235,9510,1,0
MEDIUM,1,7,1,1235,9510,1,0
MEDIUM,10,7,1,1235,9510,1,0
HARD,18,3,3,1235,9510,2,0
HARD,14,3,3,1235,9510,2,0
HARD,4,3,3,1235,9510,2,0
SOFT,81,3,3,1235,9510,2,0
MEDIUM,4,6,4,1235,9510,3,0
SOFT,81,6,4,1235,9510,3,1
MEDIUM,22,9,4,1235,9510,2,2
HARD,14,11,4,1235,9510,3,0
HARD,18,12,4,1235,9510,3,0
SOFT,63,5,5,1235,9510,2,3
SOFT,24,6,5,1235,9510,2,3
SOFT,77,7,5,1235,9510,2,3
SOFT,23,7,5,1235,9510,2,3
SOFT,2,7,5,1235,9510,2,3
MEDIUM,3,9,5,1235,9510,2,0
SOFT,55,11,5,1235,9510,2,3
SOFT,63,8,6,1235,9510,3,4
SOFT,24,9,7,1235,9510,3,5
SOFT,81,9,7,1235,9510,4,4
SOFT,16,10,7,1235,9510,2,5
MEDIUM,4,11,7,1235,9510,4,3
SOFT,44,12,7,1235,9510,2,5
SOFT,2,8,8,1235,9510,3,0
MEDIUM,1,10,8,1235,9510,2,6
MEDIUM,31,10,8,1235,9510,2,6
MEDIUM,10,10,8,1235,9510,2,6
MEDIUM,27,10,8,1235,9510,2,0
SOFT,23,10,8,1235,9510,3,0
SOFT,77,10,8,1235,9510,3,0
SOFT,20,10,8,1235,9510,2,0
MEDIUM,11,12,8,1235,9510,2,6
SOFT,63,11,9,1235,9510,4,7
SOFT,2,14,9,1235,9510,4,0
MEDIUM,3,10,10,1235,9510,3,0
MEDIUM,22,10,10,1235,9510,3,8
SOFT,24,12,10,1235,9510,4,0
SOFT,81,12,10,1235,9510,5,0
MEDIUM,1,11,11,1235,9510,3,9
SOFT,23,11,11,1235,9510,4,3
SOFT,22,12,11,1235,9510,4,0
MEDIUM,31,13,11,1235,9510,3,9
MEDIUM,10,13,11,1235,9510,3,9
SOFT,77,13,11,1235,9510,4,3
SOFT,27,13,11,1235,9510,3,0
SOFT,3,13,11,1235,9510,4,0
SOFT,20,13,11,1235,9510,3,3
SOFT,16,15,11,1235,9510,3,9
SOFT,4,12,12,1235,9510,5,0
SOFT,63,14,12,1235,9510,5,0
SOFT,23,15,12,1235,9510,5,0
SOFT,55,16,12,1235,9510,3,10
MEDIUM,1,17,12,1235,9510,4,10
SOFT,24,13,13,1235,9510,5,3
SOFT,44,14,13,1235,9510,3,0
SOFT,22,15,13,1235,9510,5,2
SOFT,4,16,13,1235,9510,6,1
SOFT,81,16,13,1235,9510,6,3
MEDIUM,11,17,13,1235,9510,3,11
HARD,18,18,13,1235,9510,4,9
SOFT,10,14,14,1235,9510,4,0
SOFT,31,16,14,1235,9510,4,0
SOFT,3,16,14,1235,9510,5,3
SOFT,24,16,14,1235,9510,6,4
SOFT,27,16,14,1235,9510,4,0
SOFT,77,16,14,1235,9510,5,6
SOFT,2,17,15,1235,9510,5,6
SOFT,63,17,15,1235,9510,6,3
SOFT,44,17,15,1235,9510,4,2
SOFT,10,18,15,1235,9510,5,1
SOFT,16,17,16,1235,9510,4,0
SOFT,55,17,17,1235,9510,4,15
SOFT,31,20,17,1235,9510,5,3
SOFT,11,19,18,1235,9510,4,0
SOFT,1,19,18,1235,9510,5,0
SOFT,55,19,18,1235,9510,5,0
SOFT,16,21,18,1235,9510,5,2
SOFT,18,21,19,1235,9510,5,0
SOFT,1,22,20,1235,9510,6,2
SOFT,55,23,20,1235,9510,6,0
SOFT,18,25,22,1235,9510,6,3
MEDIUM,63,3,1,1235,9511,1,0
SOFT,24,3,1,1235,9511,1,0
SOFT,20,4,1,1235,9511,1,0
SOFT,31,4,1,1235,9511,1,0
SOFT,18,4,1,1235,9511,1,0
SOFT,11,4,1,1235,9511,1,0
SOFT,1,4,1,1235,9511,1,0
SOFT,77,4,1,1235,9511,1,0
SOFT,44,4,1,1235,9511,1,0
SOFT,81,4,1,1235,9511,1,0
SOFT,10,4,1,1235,9511,1,0
SOFT,27,4,1,1235,9511,1,0
SOFT,2,4,1,1235,9511,1,0
SOFT,14,4,1,1235,9511,1,0
SOFT,4,4,1,1235,9511,1,0
SOFT,23,4,1,1235,9511,1,0
SOFT,22,4,1,1235,9511,1,0
SOFT,3,4,1,1235,9511,1,0
MEDIUM,55,7,1,1235,9511,1,0
MEDIUM,16,7,1,1235,9511,1,0
SOFT,24,4,4,1235,9511,2,2
SOFT,63,6,4,1235,9511,2,0
SOFT,11,5,5,1235,9511,2,0
SOFT,81,5,5,1235,9511,2,3
SOFT,2,6,5,1235,9511,2,0
SOFT,14,6,5,1235,9511,2,0
SOFT,24,7,5,1235,9511,3,3
SOFT,27,7,5,1235,9511,2,3
SOFT,18,7,5,1235,9511,2,0
SOFT,20,7,5,1235,9511,2,3
SOFT,31,7,5,1235,9511,2,0
SOFT,10,7,5,1235,9511,2,0
SOFT,44,7,5,1235,9511,2,3
SOFT,4,7,5,1235,9511,2,3
SOFT,23,7,5,1235,9511,2,0
SOFT,77,7,5,1235,9511,2,0
SOFT,1,7,5,1235,9511,2,3
SOFT,3,7,5,1235,9511,2,0
SOFT,22,7,5,1235,9511,2,0
SOFT,11,8,6,1235,9511,3,1
SOFT,81,8,6,1235,9511,3,0
SOFT,63,7,7,1235,9511,3,0
SOFT,14,8,7,1235,9511,3,0
SOFT,2,9,7,1235,9511,3,0
SOFT,4,8,8,1235,9511,3,6
SOFT,20,9,8,1235,9511,3,0
SOFT,10,9,8,1235,9511,3,0
MEDIUM,55,9,8,1235,9511,2,6
SOFT,44,9,8,1235,9511,3,0
SOFT,18,10,8,1235,9511,3,0
SOFT,31,10,8,1235,9511,3,0
SOFT,24,10,8,1235,9511,4,0
SOFT,27,10,8,1235,9511,3,0
MEDIUM,16,10,8,1235,9511,2,6
SOFT,63,10,8,1235,9511,4,3
SOFT,23,10,8,1235,9511,3,3
SOFT,1,10,8,1235,9511,3,0
SOFT,3,10,8,1235,9511,3,0
SOFT,22,10,8,1235,9511,3,0
SOFT,81,10,9,1235,9511,4,4
SOFT,4,11,9,1235,9511,4,0
SOFT,11,11,9,1235,9511,4,0
SOFT,44,12,10,1235,9511,4,2
SOFT,10,12,10,1235,9511,4,2
SOFT,55,12,10,1235,9511,3,0
SOFT,27,13,11,1235,9511,4,0
SOFT,18,13,11,1235,9511,4,3
SOFT,31,13,11,1235,9511,4,3
SOFT,16,13,11,1235,9511,3,0
SOFT,23,13,11,1235,9511,4,0
SOFT,63,13,11,1235,9511,5,0
SOFT,3,13,11,1235,9511,4,0
SOFT,1,13,11,1235,9511,4,3
SOFT,22,13,11,1235,9511,4,0
SOFT,81,13,11,1235,9511,5,0
SOFT,4,14,12,1235,9511,5,0
SOFT,10,15,13,1235,9511,5,0
SOFT,44,15,13,1235,9511,5,0
SOFT,55,15,13,1235,9511,4,0
SOFT,31,16,14,1235,9511,5,0
SOFT,27,16,14,1235,9511,5,0
SOFT,18,16,14,1235,9511,5,0
SOFT,16,16,14,1235,9511,4,0
SOFT,1,16,14,1235,9511,5,0
SOFT,63,16,14,1235,9511,6,1
SOFT,3,16,14,1235,9511,5,0
SOFT,22,16,14,1235,9511,5,0
SOFT,81,16,14,1235,9511,6,0
SOFT,4,17,15,1235,9511,6,0
SOFT,55,18,16,1235,9511,5,0
SOFT,44,18,16,1235,9511,6,5
SOFT,27,19,17,1235,9511,6,3
SOFT,16,19,17,1235,9511,5,0
SOFT,63,19,17,1235,9511,7,0
SOFT,1,19,17,1235,9511,6,0
SOFT,4,20,18,1235,9511,7,0
SOFT,55,21,19,1235,9511,6,0
SOFT,44,21,19,1235,9511,7,0
SOFT,27,22,20,1235,9511,7,0
SOFT,16,22,20,1235,9511,6,0
SOFT,14,7,1,1235,9515,1,0
MEDIUM,23,8,1,1235,9515,1,0
MEDIUM,77,8,1,1235,9515,1,0
SOFT,10,8,1,1235,9515,1,0
MEDIUM,3,11,1,1235,9515,1,0
MEDIUM,22,12,1,1235,9515,1,0
MEDIUM,27,13,1,1235,9515,1,0
MEDIUM,63,21,1,1235,9515,1,0
MEDIUM,4,22,1,1235,9515,1,0
MEDIUM,81,23,1,1235,9515,1,0
MEDIUM,1,24,1,1235,9515,1,0
MEDIUM,16,25,1,1235,9515,1,0
MEDIUM,31,25,1,1235,9515,1,0
MEDIUM,55,27,1,1235,9515,1,0
MEDIUM,44,27,1,1235,9515,1,0
HARD,2,31,1,1235,9515,1,0
HARD,24,33,1,1235,9515,1,0
MEDIUM,20,37,1,1235,9515,1,0
HARD,11,37,1,1235,9515,1,0
MEDIUM,18,37,1,1235,9515,1,1
HARD,14,40,8,1235,9515,2,1
HARD,23,9,9,1235,9515,2,0
HARD,10,30,9,1235,9515,2,0
HARD,77,63,9,1235,9515,2,0
MEDIUM,23,23,10,1235,9515,3,8
HARD,3,63,12,1235,9515,2,0
HARD,22,63,13,1235,9515,2,0
HARD,27,63,14,1235,9515,2,0
HARD,63,52,22,1235,9515,2,0
HARD,4,64,23,1235,9515,2,1
MEDIUM,23,28,24,1235,9515,4,14
HARD,81,64,24,1235,9515,2,1
HARD,1,64,25,1235,9515,2,0
HARD,31,63,26,1235,9515,2,0
HARD,16,64,26,1235,9515,2,0
HARD,55,64,28,1235,9515,2,0
HARD,44,64,28,1235,9515,2,0
MEDIUM,23,52,29,1235,9515,5,8
MEDIUM,10,63,31,1235,9515,3,0
MEDIUM,2,63,32,1235,9515,2,0
MEDIUM,24,63,34,1235,9515,2,0
HARD,20,63,38,1235,9515,2,0
MEDIUM,11,64,38,1235,9515,2,0
HARD,18,64,38,1235,9515,2,1
MEDIUM,14,59,41,1235,9515,3,1
MEDIUM,63,64,53,1235,9515,3,2
SOFT,14,63,60,1235,9515,4,0
HARD,10,6,1,1236,9516,1,0
HARD,27,7,1,1236,9516,1,0
HARD,20,7,1,1236,9516,1,0
MEDIUM,1,10,1,1236,9516,1,0
HARD,11,10,1,1236,9516,1,0
HARD,63,11,1,1236,9516,1,0
HARD,44,11,1,1236,9516,1,0
HARD,24,12,1,1236,9516,1,0
HARD,4,14,1,1236,9516,1,0
HARD,77,14,1,1236,9516,1,0
HARD,2,14,1,1236,9516,1,0
MEDIUM,81,14,1,1236,9516,1,0
HARD,14,14,1,1236,9516,1,0
HARD,18,15,1,1236,9516,1,0
HARD,23,15,1,1236,9516,1,0
MEDIUM,3,18,1,1236,9516,1,0
MEDIUM,22,18,1,1236,9516,1,0
HARD,31,20,1,1236,9516,1,0
HARD,16,22,1,1236,9516,1,0
HARD,55,22,1,1236,9516,1,0
HARD,10,7,7,1236,9516,2,5
MEDIUM,10,11,8,1236,9516,3,0
HARD,20,12,8,1236,9516,2,6
HARD,27,14,8,1236,9516,2,6
MEDIUM,1,17,11,1236,9516,2,0
HARD,11,19,11,1236,9516,2,9
MEDIUM,63,20,12,1236,9516,2,0
MEDIUM,44,20,12,1236,9516,2,0
HARD,24,17,13,1236,9516,2,11
MEDIUM,20,25,13,1236,9516,3,0
MEDIUM,2,21,15,1236,9516,2,0
SOFT,77,21,15,1236,9516,2,0
SOFT,81,22,15,1236,9516,2,0
MEDIUM,4,22,15,1236,9516,2,0
SOFT,14,22,15,1236,9516,2,0
MEDIUM,27,27,15,1236,9516,3,0
SOFT,18,22,16,1236,9516,2,0
MEDIUM,23,25,16,1236,9516,2,0
MEDIUM,1,20,18,1236,9516,3,0
SOFT,24,23,18,1236,9516,3,0
SOFT,22,27,19,1236,9516,2,0
SOFT,3,28,19,1236,9516,2,0
HARD,11,21,20,1236,9516,3,18
MEDIUM,1,22,21,1236,9516,4,0
MEDIUM,31,25,21,1236,9516,2,0
SOFT,63,26,21,1236,9516,3,0
SOFT,44,28,21,1236,9516,3,0
SOFT,77,29,21,1236,9516,3,5
MEDIUM,11,24,22,1236,9516,4,0
SOFT,4,26,22,1236,9516,3,0
MEDIUM,16,28,22,1236,9516,2,0
MEDIUM,2,28,22,1236,9516,3,0
MEDIUM,1,30,22,1236,9516,5,0
SOFT,14,27,23,1236,9516,3,7
SOFT,18,27,23,1236,9516,3,6
MEDIUM,55,28,23,1236,9516,2,0
MEDIUM,81,32,23,1236,9516,3,13
SOFT,24,31,24,1236,9516,4,5
MEDIUM,11,27,25,1236,9516,5,2
MEDIUM,31,34,25,1236,9516,3,3
HARD,20,34,26,1236,9516,4,11
MEDIUM,4,34,26,1236,9516,4,7
HARD,23,35,26,1236,9516,3,14
MEDIUM,27,35,27,1236,9516,4,11
MEDIUM,63,36,27,1236,9516,4,9
HARD,11,30,28,1236,9516,6,20
SOFT,22,35,28,1236,9516,3,8
MEDIUM,55,36,28,1236,9516,3,4
HARD,44,36,28,1236,9516,4,10
HARD,2,37,28,1236,9516,4,13
MEDIUM,16,29,29,1236,9516,3,6
SOFT,3,37,29,1236,9516,3,9
MEDIUM,16,30,30,1236,9516,4,6
HARD,16,31,31,1236,9516,5,20
HARD,16,34,32,1236,9516,6,20
MEDIUM,55,6,1,1236,9517,1,0
MEDIUM,2,7,1,1236,9517,1,0
MEDIUM,27,9,1,1236,9517,1,0
MEDIUM,77,10,1,1236,9517,1,0
MEDIUM,11,11,1,1236,9517,1,0
MEDIUM,4,11,1,1236,9517,1,0
MEDIUM,20,11,1,1236,9517,1,0
MEDIUM,31,12,1,1236,9517,1,0
HARD,81,12,1,1236,9517,1,0
MEDIUM,63,12,1,1236,9517,1,0
HARD,1,13,1,1236,9517,1,0
MEDIUM,14,13,1,1236,9517,1,0
MEDIUM,18,13,1,1236,9517,1,0
MEDIUM,44,13,1,1236,9517,1,0
MEDIUM,16,13,1,1236,9517,1,0
HARD,3,14,1,1236,9517,1,0
HARD,22,14,1,1236,9517,1,0
MEDIUM,23,14,1,1236,9517,1,0
MEDIUM,10,15,1,1236,9517,1,0
MEDIUM,24,16,1,1236,9517,1,0
MEDIUM,55,16,7,1236,9517,2,5
MEDIUM,2,12,8,1236,9517,2,0
SOFT,27,20,10,1236,9517,2,0
MEDIUM,77,24,11,1236,9517,2,0
SOFT,11,17,12,1236,9517,2,0
SOFT,4,19,12,1236,9517,2,0
SOFT,20,22,12,1236,9517,2,0
MEDIUM,63,13,13,1236,9517,2,11
MEDIUM,81,14,13,1236,9517,2,0
SOFT,2,19,13,1236,9517,3,0
SOFT,31,26,13,1236,9517,2,0
SOFT,1,16,14,1236,9517,2,0
SOFT,14,20,14,1236,9517,2,0
SOFT,44,20,14,1236,9517,2,7
SOFT,16,21,14,1236,9517,2,0
SOFT,23,22,14,1236,9517,2,0
SOFT,63,22,14,1236,9517,3,6
SOFT,18,23,14,1236,9517,2,0
MEDIUM,81,19,15,1236,9517,3,2
MEDIUM,3,25,15,1236,9517,2,0
MEDIUM,22,25,15,1236,9517,2,0
SOFT,10,26,15,1236,9517,2,0
SOFT,55,26,16,1236,9517,3,0
SOFT,1,18,17,1236,9517,3,0
MEDIUM,24,20,17,1236,9517,2,0
SOFT,11,21,18,1236,9517,3,0
SOFT,1,23,19,1236,9517,4,5
SOFT,2,21,20,1236,9517,4,7
MEDIUM,4,32,20,1236,9517,3,10
MEDIUM,81,33,20,1236,9517,4,7
SOFT,14,25,21,1236,9517,3,7
MEDIUM,24,25,21,1236,9517,3,4
MEDIUM,27,31,21,1236,9517,3,8
MEDIUM,44,33,21,1236,9517,3,12
SOFT,16,26,22,1236,9517,3,8
MEDIUM,11,32,22,1236,9517,4,10
MEDIUM,2,33,22,1236,9517,5,11
SOFT,23,24,23,1236,9517,3,9
MEDIUM,63,28,23,1236,9517,4,12
SOFT,20,32,23,1236,9517,3,11
HARD,1,29,24,1236,9517,5,12
MEDIUM,77,32,25,1236,9517,3,9
MEDIUM,23,39,25,1236,9517,4,12
MEDIUM,24,33,26,1236,9517,4,15
MEDIUM,22,37,26,1236,9517,3,11
MEDIUM,3,38,26,1236,9517,3,11
MEDIUM,14,38,26,1236,9517,4,12
MEDIUM,31,35,27,1236,9517,3,11
MEDIUM,10,36,27,1236,9517,3,13
MEDIUM,55,37,27,1236,9517,4,14
MEDIUM,16,38,27,1236,9517,4,0
MEDIUM,63,31,29,1236,9517,5,18
HARD,1,38,30,1236,9517,6,18
SOFT,27,35,32,1236,9517,4,0
SOFT,4,36,33,1236,9517,4,12
HARD,81,36,34,1236,9517,5,11
SOFT,2,37,34,1236,9517,6,9
HARD,3,2,1,1236,9518,1,0
MEDIUM,14,2,1,1236,9518,1,0
HARD,4,2,1,1236,9518,1,0
MEDIUM,18,2,1,1236,9518,1,0
HARD,22,2,1,1236,9518,1,0
HARD,81,2,1,1236,9518,1,0
SOFT,27,3,1,1236,9518,1,0
SOFT,63,3,1,1236,9518,1,0
SOFT,24,3,1,1236,9518,1,0
SOFT,77,3,1,1236,9518,1,0
SOFT,44,5,1,1236,9518,1,0
SOFT,20,6,1,1236,9518,1,0
SOFT,55,8,1,1236,9518,1,0
SOFT,11,8,1,1236,9518,1,0
SOFT,2,11,1,1236,9518,1,0
SOFT,23,12,1,1236,9518,1,0
SOFT,31,13,1,1236,9518,1,0
SOFT,1,14,1,1236,9518,1,0
SOFT,10,14,1,1236,9518,1,0
SOFT,16,15,1,1236,9518,1,0
MEDIUM,4,2,3,1236,9518,2,0
MEDIUM,81,3,3,1236,9518,2,0
HARD,18,3,3,1236,9518,2,0
HARD,14,3,3,1236,9518,2,0
SOFT,4,3,3,1236,9518,3,0
SOFT,22,15,3,1236,9518,2,0
SOFT,3,15,3,1236,9518,2,0
SOFT,63,6,4,1236,9518,2,2
MEDIUM,14,12,4,1236,9518,3,0
SOFT,81,13,4,1236,9518,3,0
SOFT,27,13,4,1236,9518,2,2
MEDIUM,18,13,4,1236,9518,3,0
SOFT,4,14,4,1236,9518,4,0
SOFT,24,15,4,1236,9518,2,2
SOFT,44,8,6,1236,9518,2,4
SOFT,63,18,7,1236,9518,3,5
SOFT,20,18,7,1236,9518,2,5
SOFT,11,11,9,1236,9518,2,7
SOFT,55,13,9,1236,9518,2,7
SOFT,44,15,9,1236,9518,3,0
SOFT,2,18,12,1236,9518,2,0
SOFT,11,21,12,1236,9518,3,0
SOFT,23,16,13,1236,9518,2,0
SOFT,14,23,13,1236,9518,4,0
SOFT,55,16,14,1236,9518,3,0
SOFT,81,20,14,1236,9518,4,0
SOFT,31,22,14,1236,9518,2,0
SOFT,27,25,14,1236,9518,3,0
SOFT,18,26,14,1236,9518,4,0
SOFT,4,22,15,1236,9518,5,0
SOFT,10,27,15,1236,9518,2,0
SOFT,1,28,15,1236,9518,2,0
SOFT,44,18,16,1236,9518,4,7
SOFT,16,20,16,1236,9518,2,0
SOFT,3,21,16,1236,9518,3,0
SOFT,22,28,16,1236,9518,3,0
SOFT,24,29,16,1236,9518,3,0
SOFT,23,21,17,1236,9518,3,0
SOFT,55,22,17,1236,9518,4,3
SOFT,2,22,19,1236,9518,3,10
SOFT,44,26,19,1236,9518,5,0
SOFT,20,32,19,1236,9518,3,0
SOFT,63,34,19,1236,9518,4,0
SOFT,16,23,21,1236,9518,3,5
SOFT,81,23,21,1236,9518,5,7
SOFT,11,25,22,1236,9518,4,10
SOFT,23,25,22,1236,9518,4,0
SOFT,3,29,22,1236,9518,4,6
SOFT,4,25,23,1236,9518,6,8
SOFT,31,26,23,1236,9518,3,12
SOFT,55,27,23,1236,9518,5,9
SOFT,14,26,24,1236,9518,5,11
SOFT,81,26,24,1236,9518,6,10
SOFT,16,27,24,1236,9518,4,14
SOFT,22,6,1,1236,9519,1,0
SOFT,16,6,1,1236,9519,1,0
SOFT,20,6,1,1236,9519,1,0
SOFT,27,6,1,1236,9519,1,0
SOFT,2,7,1,1236,9519,1,0
SOFT,3,7,1,1236,9519,1,0
SOFT,18,7,1,1236,9519,1,0
SOFT,77,7,1,1236,9519,1,0
SOFT,14,7,1,1236,9519,1,0
SOFT,24,7,1,1236,9519,1,0
SOFT,11,8,1,1236,9519,1,0
SOFT,10,8,1,1236,9519,1,0
SOFT,31,8,1,1236,9519,1,0
SOFT,55,8,1,1236,9519,1,0
SOFT,81,8,1,1236,9519,1,0
SOFT,4,9,1,1236,9519,1,0
SOFT,63,9,1,1236,9519,1,0
SOFT,23,9,1,1236,9519,1,0
SOFT,44,10,1,1236,9519,1,0
SOFT,1,13,1,1236,9519,1,0
SOFT,16,11,7,1236,9519,2,5
SOFT,27,11,7,1236,9519,2,0
SOFT,22,11,7,1236,9519,2,0
SOFT,20,12,7,1236,9519,2,0
SOFT,14,12,8,1236,9519,2,0
SOFT,18,12,8,1236,9519,2,0
SOFT,77,12,8,1236,9519,2,0
SOFT,24,12,8,1236,9519,2,0
SOFT,2,13,8,1236,9519,2,0
SOFT,3,13,8,1236,9519,2,0
SOFT,55,12,9,1236,9519,2,0
SOFT,31,13,9,1236,9519,2,0
SOFT,10,13,9,1236,9519,2,0
SOFT,81,13,9,1236,9519,2,0
SOFT,11,13,9,1236,9519,2,0
